,y_pred,y_real
5668, <=50K, <=50K
5669, <=50K, <=50K
5670, <=50K, <=50K
5671, >50K, <=50K
5672, >50K, <=50K
5673, >50K, <=50K
5674, <=50K, <=50K
5675, <=50K, >50K
5676, <=50K, <=50K
5677, <=50K, <=50K
5678, >50K, <=50K
5679, <=50K, <=50K
5680, >50K, <=50K
5681, <=50K, <=50K
5682, >50K, >50K
5683, <=50K, <=50K
5684, <=50K, <=50K
5685, >50K, <=50K
5686, <=50K, <=50K
5687, >50K, >50K
5688, <=50K, >50K
5689, <=50K, <=50K
5690, <=50K, <=50K
5691, >50K, <=50K
5692, <=50K, >50K
5693, >50K, <=50K
5694, >50K, >50K
5695, <=50K, <=50K
5696, >50K, >50K
5697, <=50K, <=50K
5698, <=50K, <=50K
5699, >50K, >50K
5700, <=50K, >50K
5701, <=50K, <=50K
5702, <=50K, <=50K
5703, >50K, >50K
5704, <=50K, <=50K
5705, <=50K, <=50K
5706, <=50K, <=50K
5707, <=50K, <=50K
5708, <=50K, <=50K
5709, <=50K, <=50K
5710, <=50K, <=50K
5711, <=50K, <=50K
5712, <=50K, <=50K
5713, <=50K, <=50K
5714, <=50K, <=50K
5715, <=50K, <=50K
5716, <=50K, <=50K
5717, <=50K, <=50K
5718, <=50K, <=50K
5719, >50K, >50K
5720, <=50K, <=50K
5721, <=50K, <=50K
5722, <=50K, <=50K
5723, <=50K, <=50K
5724, >50K, <=50K
5725, <=50K, <=50K
5726, <=50K, <=50K
5727, >50K, >50K
5728, <=50K, <=50K
5729, >50K, >50K
5730, <=50K, <=50K
5731, <=50K, <=50K
5732, <=50K, <=50K
5733, <=50K, >50K
5734, <=50K, <=50K
5735, >50K, <=50K
5736, >50K, >50K
5737, >50K, >50K
5738, <=50K, <=50K
5739, <=50K, <=50K
5740, <=50K, <=50K
5741, <=50K, <=50K
5742, >50K, >50K
5743, <=50K, <=50K
5744, <=50K, <=50K
5745, <=50K, <=50K
5746, <=50K, <=50K
5747, <=50K, <=50K
5748, <=50K, <=50K
5749, >50K, >50K
5750, >50K, >50K
5751, <=50K, <=50K
5752, <=50K, <=50K
5753, <=50K, >50K
5754, >50K, >50K
5755, >50K, >50K
5756, <=50K, >50K
5757, <=50K, >50K
5758, <=50K, <=50K
5759, <=50K, <=50K
5760, <=50K, <=50K
5761, <=50K, <=50K
5762, <=50K, <=50K
5763, <=50K, <=50K
5764, <=50K, <=50K
5765, >50K, >50K
5766, <=50K, <=50K
5767, <=50K, <=50K
5768, >50K, >50K
5769, <=50K, <=50K
5770, >50K, <=50K
5771, <=50K, <=50K
5772, >50K, <=50K
5773, <=50K, >50K
5774, >50K, >50K
5775, <=50K, <=50K
5776, <=50K, >50K
5777, <=50K, <=50K
5778, <=50K, <=50K
5779, <=50K, <=50K
5780, <=50K, >50K
5781, >50K, <=50K
5782, <=50K, <=50K
5783, >50K, <=50K
5784, >50K, >50K
5785, >50K, >50K
5786, <=50K, <=50K
5787, >50K, >50K
5788, <=50K, <=50K
5789, >50K, <=50K
5790, <=50K, <=50K
5791, <=50K, <=50K
5792, <=50K, <=50K
5793, <=50K, >50K
5794, <=50K, <=50K
5795, >50K, <=50K
5796, >50K, <=50K
5797, <=50K, <=50K
5798, <=50K, <=50K
5799, >50K, >50K
5800, <=50K, <=50K
5801, <=50K, >50K
5802, >50K, >50K
5803, >50K, >50K
5804, <=50K, <=50K
5805, >50K, <=50K
5806, <=50K, <=50K
5807, <=50K, <=50K
5808, >50K, >50K
5809, <=50K, <=50K
5810, <=50K, <=50K
5811, >50K, >50K
5812, <=50K, >50K
5813, >50K, <=50K
5814, <=50K, >50K
5815, <=50K, <=50K
5816, >50K, >50K
5817, >50K, >50K
5818, <=50K, <=50K
5819, >50K, >50K
5820, <=50K, >50K
5821, <=50K, <=50K
5822, <=50K, <=50K
5823, <=50K, >50K
5824, <=50K, <=50K
5825, <=50K, <=50K
5826, >50K, <=50K
5827, >50K, <=50K
5828, <=50K, <=50K
5829, <=50K, <=50K
5830, <=50K, <=50K
5831, <=50K, <=50K
5832, <=50K, <=50K
5833, <=50K, <=50K
5834, <=50K, <=50K
5835, <=50K, <=50K
5836, >50K, >50K
5837, >50K, >50K
5838, <=50K, <=50K
5839, <=50K, <=50K
5840, <=50K, <=50K
5841, <=50K, <=50K
5842, <=50K, <=50K
5843, <=50K, <=50K
5844, >50K, <=50K
5845, <=50K, <=50K
5846, <=50K, <=50K
5847, <=50K, <=50K
5848, >50K, >50K
5849, <=50K, <=50K
5850, <=50K, <=50K
5851, <=50K, <=50K
5852, >50K, >50K
5853, <=50K, <=50K
5854, <=50K, <=50K
5855, <=50K, <=50K
5856, >50K, <=50K
5857, <=50K, <=50K
5858, <=50K, <=50K
5859, <=50K, <=50K
5860, <=50K, <=50K
5861, <=50K, <=50K
5862, <=50K, <=50K
5863, <=50K, <=50K
5864, <=50K, <=50K
5865, <=50K, <=50K
5866, <=50K, <=50K
5867, <=50K, <=50K
5868, <=50K, <=50K
5869, <=50K, <=50K
5870, <=50K, <=50K
5871, <=50K, <=50K
5872, <=50K, <=50K
5873, >50K, >50K
5874, >50K, >50K
5875, <=50K, <=50K
5876, <=50K, <=50K
5877, <=50K, <=50K
5878, <=50K, <=50K
5879, <=50K, <=50K
5880, <=50K, <=50K
5881, <=50K, <=50K
5882, >50K, >50K
5883, <=50K, <=50K
5884, >50K, <=50K
5885, <=50K, <=50K
5886, <=50K, <=50K
5887, >50K, <=50K
5888, <=50K, <=50K
5889, <=50K, <=50K
5890, <=50K, <=50K
5891, <=50K, <=50K
5892, <=50K, <=50K
5893, <=50K, <=50K
5894, <=50K, <=50K
5895, <=50K, <=50K
5896, <=50K, <=50K
5897, <=50K, <=50K
5898, >50K, >50K
5899, <=50K, <=50K
5900, <=50K, <=50K
5901, <=50K, <=50K
5902, <=50K, <=50K
5903, >50K, >50K
5904, <=50K, <=50K
5905, >50K, <=50K
5906, >50K, <=50K
5907, <=50K, <=50K
5908, <=50K, <=50K
5909, <=50K, <=50K
5910, <=50K, >50K
5911, <=50K, <=50K
5912, <=50K, <=50K
5913, <=50K, <=50K
5914, >50K, >50K
5915, <=50K, <=50K
5916, >50K, <=50K
5917, <=50K, <=50K
5918, <=50K, <=50K
5919, <=50K, <=50K
5920, <=50K, <=50K
5921, >50K, >50K
5922, >50K, <=50K
5923, <=50K, <=50K
5924, <=50K, <=50K
5925, >50K, >50K
5926, <=50K, <=50K
5927, <=50K, <=50K
5928, <=50K, <=50K
5929, <=50K, <=50K
5930, >50K, <=50K
5931, >50K, <=50K
5932, <=50K, >50K
5933, >50K, >50K
5934, >50K, <=50K
5935, <=50K, <=50K
5936, >50K, <=50K
5937, <=50K, >50K
5938, <=50K, <=50K
5939, <=50K, <=50K
5940, <=50K, <=50K
5941, >50K, <=50K
5942, <=50K, <=50K
5943, <=50K, <=50K
5944, <=50K, <=50K
5945, >50K, <=50K
5946, <=50K, <=50K
5947, <=50K, <=50K
5948, <=50K, <=50K
5949, >50K, >50K
5950, <=50K, <=50K
5951, <=50K, <=50K
5952, <=50K, >50K
5953, <=50K, <=50K
5954, >50K, >50K
5955, >50K, <=50K
5956, >50K, <=50K
5957, <=50K, <=50K
5958, <=50K, <=50K
5959, <=50K, <=50K
5960, <=50K, <=50K
5961, <=50K, >50K
5962, <=50K, <=50K
5963, >50K, >50K
5964, <=50K, <=50K
5965, <=50K, <=50K
5966, >50K, <=50K
5967, <=50K, <=50K
5968, <=50K, <=50K
5969, >50K, >50K
5970, <=50K, <=50K
5971, <=50K, <=50K
5972, <=50K, <=50K
5973, <=50K, <=50K
5974, >50K, <=50K
5975, <=50K, <=50K
5976, <=50K, <=50K
5977, >50K, >50K
5978, <=50K, <=50K
5979, <=50K, <=50K
5980, >50K, >50K
5981, <=50K, <=50K
5982, <=50K, <=50K
5983, <=50K, >50K
5984, >50K, >50K
5985, >50K, >50K
5986, >50K, >50K
5987, <=50K, <=50K
5988, >50K, >50K
5989, <=50K, <=50K
5990, >50K, <=50K
5991, >50K, <=50K
5992, <=50K, <=50K
5993, <=50K, <=50K
5994, <=50K, <=50K
5995, <=50K, <=50K
5996, <=50K, <=50K
5997, <=50K, <=50K
5998, >50K, >50K
5999, <=50K, <=50K
6000, >50K, <=50K
6001, <=50K, <=50K
6002, >50K, <=50K
6003, <=50K, <=50K
6004, >50K, <=50K
6005, <=50K, >50K
6006, <=50K, <=50K
6007, >50K, >50K
6008, <=50K, <=50K
6009, <=50K, <=50K
6010, <=50K, <=50K
6011, <=50K, <=50K
6012, <=50K, <=50K
6013, >50K, <=50K
6014, <=50K, >50K
6015, >50K, >50K
6016, <=50K, <=50K
6017, <=50K, <=50K
6018, <=50K, <=50K
6019, <=50K, <=50K
6020, <=50K, <=50K
6021, >50K, <=50K
6022, >50K, <=50K
6023, <=50K, >50K
6024, <=50K, <=50K
6025, <=50K, <=50K
6026, <=50K, <=50K
6027, >50K, >50K
6028, <=50K, <=50K
6029, <=50K, <=50K
6030, <=50K, <=50K
6031, <=50K, <=50K
6032, <=50K, <=50K
6033, <=50K, <=50K
6034, <=50K, <=50K
6035, >50K, >50K
6036, <=50K, <=50K
6037, <=50K, <=50K
6038, <=50K, <=50K
6039, <=50K, >50K
6040, <=50K, <=50K
6041, >50K, >50K
6042, <=50K, <=50K
6043, <=50K, <=50K
6044, >50K, >50K
6045, <=50K, <=50K
6046, <=50K, >50K
6047, <=50K, <=50K
6048, <=50K, <=50K
6049, <=50K, >50K
6050, <=50K, >50K
6051, <=50K, <=50K
6052, <=50K, <=50K
6053, >50K, <=50K
6054, <=50K, >50K
6055, <=50K, >50K
6056, <=50K, >50K
6057, <=50K, <=50K
6058, >50K, >50K
6059, <=50K, >50K
6060, <=50K, <=50K
6061, <=50K, <=50K
6062, <=50K, <=50K
6063, <=50K, <=50K
6064, <=50K, <=50K
6065, <=50K, >50K
6066, <=50K, <=50K
6067, >50K, <=50K
6068, <=50K, <=50K
6069, <=50K, <=50K
6070, >50K, >50K
6071, <=50K, >50K
6072, >50K, >50K
6073, <=50K, <=50K
6074, <=50K, <=50K
6075, <=50K, <=50K
6076, <=50K, <=50K
6077, >50K, <=50K
6078, <=50K, <=50K
6079, <=50K, <=50K
6080, <=50K, <=50K
6081, <=50K, <=50K
6082, <=50K, <=50K
6083, >50K, >50K
6084, <=50K, <=50K
6085, <=50K, <=50K
6086, >50K, <=50K
6087, <=50K, >50K
6088, <=50K, <=50K
6089, <=50K, <=50K
6090, <=50K, >50K
6091, <=50K, <=50K
6092, <=50K, <=50K
6093, <=50K, <=50K
6094, <=50K, <=50K
6095, >50K, <=50K
6096, >50K, <=50K
6097, <=50K, <=50K
6098, <=50K, >50K
6099, <=50K, <=50K
6100, >50K, <=50K
6101, <=50K, <=50K
6102, <=50K, <=50K
6103, >50K, <=50K
6104, <=50K, <=50K
6105, <=50K, <=50K
6106, >50K, >50K
6107, <=50K, <=50K
6108, <=50K, <=50K
6109, <=50K, <=50K
6110, <=50K, >50K
6111, >50K, >50K
6112, <=50K, <=50K
6113, >50K, <=50K
6114, <=50K, <=50K
6115, <=50K, <=50K
6116, >50K, >50K
6117, <=50K, <=50K
6118, <=50K, <=50K
6119, <=50K, <=50K
6120, <=50K, <=50K
6121, <=50K, <=50K
6122, <=50K, <=50K
6123, <=50K, <=50K
6124, >50K, <=50K
6125, >50K, <=50K
6126, <=50K, <=50K
6127, <=50K, >50K
6128, >50K, >50K
6129, <=50K, <=50K
6130, >50K, <=50K
6131, <=50K, <=50K
6132, <=50K, <=50K
6133, <=50K, <=50K
6134, <=50K, >50K
6135, <=50K, <=50K
6136, >50K, >50K
6137, <=50K, <=50K
6138, >50K, >50K
6139, <=50K, <=50K
6140, >50K, >50K
6141, <=50K, <=50K
6142, >50K, >50K
6143, <=50K, <=50K
6144, <=50K, <=50K
6145, <=50K, >50K
6146, <=50K, >50K
6147, <=50K, <=50K
6148, <=50K, >50K
6149, <=50K, <=50K
6150, >50K, >50K
6151, <=50K, <=50K
6152, <=50K, <=50K
6153, <=50K, >50K
6154, <=50K, <=50K
6155, <=50K, <=50K
6156, <=50K, <=50K
6157, <=50K, <=50K
6158, <=50K, <=50K
6159, <=50K, <=50K
6160, >50K, >50K
6161, >50K, >50K
6162, >50K, <=50K
6163, <=50K, <=50K
6164, <=50K, <=50K
6165, >50K, <=50K
6166, >50K, >50K
6167, <=50K, <=50K
6168, >50K, >50K
6169, >50K, >50K
6170, <=50K, <=50K
6171, <=50K, <=50K
6172, <=50K, <=50K
6173, >50K, >50K
6174, <=50K, <=50K
6175, <=50K, <=50K
6176, <=50K, <=50K
6177, >50K, <=50K
6178, <=50K, <=50K
6179, <=50K, >50K
6180, >50K, >50K
6181, <=50K, <=50K
6182, <=50K, <=50K
6183, <=50K, <=50K
6184, >50K, >50K
6185, <=50K, <=50K
6186, >50K, >50K
6187, <=50K, <=50K
6188, <=50K, >50K
6189, <=50K, >50K
6190, <=50K, <=50K
6191, >50K, <=50K
6192, <=50K, <=50K
6193, <=50K, <=50K
6194, <=50K, <=50K
6195, >50K, >50K
6196, <=50K, <=50K
6197, <=50K, <=50K
6198, <=50K, <=50K
6199, >50K, >50K
6200, <=50K, <=50K
6201, <=50K, <=50K
6202, >50K, <=50K
6203, <=50K, <=50K
6204, <=50K, <=50K
6205, >50K, <=50K
6206, >50K, <=50K
6207, >50K, >50K
6208, <=50K, <=50K
6209, <=50K, <=50K
6210, <=50K, <=50K
6211, <=50K, >50K
6212, <=50K, <=50K
6213, <=50K, <=50K
6214, <=50K, <=50K
6215, <=50K, >50K
6216, <=50K, <=50K
6217, >50K, >50K
6218, <=50K, <=50K
6219, <=50K, <=50K
6220, <=50K, <=50K
6221, >50K, >50K
6222, <=50K, <=50K
6223, <=50K, <=50K
6224, <=50K, <=50K
6225, <=50K, <=50K
6226, <=50K, <=50K
6227, <=50K, <=50K
6228, >50K, <=50K
6229, <=50K, <=50K
6230, >50K, <=50K
6231, <=50K, <=50K
6232, <=50K, >50K
6233, <=50K, <=50K
6234, >50K, <=50K
6235, >50K, >50K
6236, <=50K, <=50K
6237, <=50K, >50K
6238, >50K, >50K
6239, >50K, <=50K
6240, <=50K, <=50K
6241, <=50K, <=50K
6242, <=50K, <=50K
6243, <=50K, <=50K
6244, <=50K, <=50K
6245, >50K, <=50K
6246, <=50K, <=50K
6247, <=50K, <=50K
6248, <=50K, <=50K
6249, <=50K, <=50K
6250, <=50K, <=50K
6251, >50K, <=50K
6252, <=50K, <=50K
6253, >50K, >50K
6254, >50K, >50K
6255, <=50K, <=50K
6256, <=50K, <=50K
6257, <=50K, <=50K
6258, <=50K, <=50K
6259, <=50K, <=50K
6260, >50K, <=50K
6261, <=50K, <=50K
6262, >50K, <=50K
6263, <=50K, <=50K
6264, >50K, >50K
6265, >50K, >50K
6266, <=50K, <=50K
6267, <=50K, <=50K
6268, >50K, <=50K
6269, <=50K, <=50K
6270, <=50K, <=50K
6271, >50K, >50K
6272, <=50K, <=50K
6273, <=50K, >50K
6274, >50K, <=50K
6275, <=50K, <=50K
6276, >50K, >50K
6277, <=50K, <=50K
6278, >50K, <=50K
6279, >50K, <=50K
6280, <=50K, <=50K
6281, <=50K, <=50K
6282, >50K, <=50K
6283, <=50K, <=50K
6284, >50K, <=50K
6285, >50K, >50K
6286, <=50K, <=50K
6287, <=50K, <=50K
6288, >50K, <=50K
6289, <=50K, <=50K
6290, >50K, >50K
6291, <=50K, <=50K
6292, <=50K, <=50K
6293, <=50K, <=50K
6294, <=50K, <=50K
6295, >50K, >50K
6296, <=50K, <=50K
6297, <=50K, <=50K
6298, <=50K, >50K
6299, <=50K, <=50K
6300, <=50K, <=50K
6301, <=50K, <=50K
6302, <=50K, <=50K
6303, <=50K, <=50K
6304, >50K, <=50K
6305, >50K, >50K
6306, <=50K, <=50K
6307, <=50K, <=50K
6308, >50K, <=50K
6309, <=50K, <=50K
6310, <=50K, <=50K
6311, <=50K, <=50K
6312, <=50K, <=50K
6313, <=50K, <=50K
6314, >50K, <=50K
6315, <=50K, <=50K
6316, >50K, >50K
6317, <=50K, <=50K
6318, <=50K, <=50K
6319, <=50K, <=50K
6320, <=50K, >50K
6321, <=50K, <=50K
6322, <=50K, >50K
6323, <=50K, <=50K
6324, >50K, >50K
6325, <=50K, <=50K
6326, <=50K, <=50K
6327, <=50K, <=50K
6328, >50K, <=50K
6329, <=50K, <=50K
6330, <=50K, <=50K
6331, <=50K, <=50K
6332, <=50K, <=50K
6333, <=50K, <=50K
6334, >50K, >50K
6335, <=50K, <=50K
6336, <=50K, <=50K
6337, <=50K, <=50K
6338, >50K, >50K
6339, <=50K, <=50K
6340, <=50K, <=50K
6341, <=50K, <=50K
6342, >50K, >50K
6343, <=50K, >50K
6344, <=50K, <=50K
6345, <=50K, <=50K
6346, <=50K, <=50K
6347, >50K, >50K
6348, <=50K, <=50K
6349, <=50K, <=50K
6350, <=50K, <=50K
6351, <=50K, <=50K
6352, <=50K, >50K
6353, <=50K, <=50K
6354, <=50K, <=50K
6355, <=50K, <=50K
6356, >50K, >50K
6357, <=50K, <=50K
6358, >50K, >50K
6359, <=50K, >50K
6360, <=50K, <=50K
6361, <=50K, <=50K
6362, <=50K, <=50K
6363, <=50K, <=50K
6364, <=50K, <=50K
6365, >50K, <=50K
6366, <=50K, <=50K
6367, <=50K, <=50K
6368, <=50K, <=50K
6369, <=50K, <=50K
6370, <=50K, <=50K
6371, >50K, <=50K
6372, <=50K, <=50K
6373, >50K, <=50K
6374, >50K, >50K
6375, <=50K, <=50K
6376, <=50K, <=50K
6377, <=50K, <=50K
6378, <=50K, <=50K
6379, >50K, <=50K
6380, >50K, >50K
6381, <=50K, <=50K
6382, >50K, <=50K
6383, <=50K, <=50K
6384, >50K, >50K
6385, <=50K, <=50K
6386, <=50K, <=50K
6387, >50K, <=50K
6388, <=50K, <=50K
6389, <=50K, <=50K
6390, >50K, <=50K
6391, >50K, <=50K
6392, <=50K, >50K
6393, <=50K, <=50K
6394, <=50K, <=50K
6395, >50K, >50K
6396, <=50K, <=50K
6397, <=50K, <=50K
6398, >50K, >50K
6399, <=50K, <=50K
6400, <=50K, <=50K
6401, <=50K, <=50K
6402, <=50K, <=50K
6403, <=50K, <=50K
6404, <=50K, <=50K
6405, <=50K, <=50K
6406, <=50K, <=50K
6407, >50K, >50K
6408, <=50K, >50K
6409, <=50K, <=50K
6410, <=50K, <=50K
6411, <=50K, <=50K
6412, <=50K, <=50K
6413, <=50K, >50K
6414, <=50K, <=50K
6415, <=50K, <=50K
6416, <=50K, <=50K
6417, <=50K, >50K
6418, <=50K, <=50K
6419, <=50K, <=50K
6420, <=50K, <=50K
6421, <=50K, <=50K
6422, <=50K, <=50K
6423, <=50K, <=50K
6424, <=50K, <=50K
6425, <=50K, <=50K
6426, <=50K, <=50K
6427, >50K, >50K
6428, <=50K, <=50K
6429, <=50K, >50K
6430, <=50K, <=50K
6431, <=50K, <=50K
6432, <=50K, <=50K
6433, <=50K, <=50K
6434, <=50K, <=50K
6435, <=50K, <=50K
6436, <=50K, <=50K
6437, <=50K, <=50K
6438, <=50K, <=50K
6439, >50K, >50K
6440, <=50K, <=50K
6441, >50K, <=50K
6442, >50K, <=50K
6443, <=50K, <=50K
6444, <=50K, <=50K
6445, <=50K, <=50K
6446, <=50K, <=50K
6447, <=50K, <=50K
6448, >50K, <=50K
6449, <=50K, <=50K
6450, <=50K, <=50K
6451, >50K, >50K
6452, <=50K, >50K
6453, >50K, <=50K
6454, <=50K, <=50K
6455, <=50K, <=50K
6456, <=50K, <=50K
6457, <=50K, <=50K
6458, >50K, <=50K
6459, <=50K, <=50K
6460, >50K, <=50K
6461, <=50K, <=50K
6462, >50K, <=50K
6463, >50K, >50K
6464, <=50K, <=50K
6465, >50K, >50K
6466, <=50K, <=50K
6467, <=50K, >50K
6468, >50K, >50K
6469, >50K, >50K
6470, <=50K, <=50K
6471, <=50K, <=50K
6472, >50K, <=50K
6473, <=50K, <=50K
6474, <=50K, <=50K
6475, <=50K, <=50K
6476, <=50K, <=50K
6477, <=50K, >50K
6478, <=50K, <=50K
6479, <=50K, <=50K
6480, <=50K, <=50K
6481, <=50K, <=50K
6482, <=50K, <=50K
6483, <=50K, <=50K
6484, <=50K, <=50K
6485, <=50K, <=50K
6486, <=50K, <=50K
6487, <=50K, >50K
6488, <=50K, <=50K
6489, <=50K, <=50K
6490, <=50K, <=50K
6491, <=50K, <=50K
6492, <=50K, <=50K
6493, <=50K, <=50K
6494, <=50K, >50K
6495, <=50K, <=50K
6496, <=50K, >50K
6497, >50K, >50K
6498, >50K, <=50K
6499, <=50K, <=50K
6500, <=50K, <=50K
6501, <=50K, <=50K
6502, <=50K, <=50K
6503, <=50K, <=50K
6504, >50K, >50K
6505, <=50K, >50K
6506, <=50K, <=50K
6507, >50K, >50K
6508, >50K, >50K
6509, <=50K, <=50K
6510, <=50K, <=50K
6511, >50K, >50K
6512, >50K, <=50K
